capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
native_ds_dynamic_quality_gate_02,native_ds,dynamic,44,1786447527.321582,1786447527.374931,2147934984,True,True,0.029,"2,3,4,5",0.0024996056371624545,-1.702403043271879,-4.088565024735935,0.011317916209291345,0.013130302940066285,0.013379720704276886
native_ds_dynamic_quality_gate_02,native_ds,dynamic,45,1786447530.433214,1786447530.4857318,2147935054,True,True,0.029,"2,3,4,5",-0.04163836028752309,-1.7020230480583334,-4.085241434277118,0.008758236206604106,0.012577193491702028,0.013007981762365069
native_ds_dynamic_quality_gate_02,native_ds,dynamic,46,1786447533.1324112,1786447533.2185454,2147935115,True,True,0.029,"2,3,4,5",-0.026477301918425747,-1.6990284241170972,-4.0826895217484696,0.0071757191269226014,0.009378712194940802,0.009567636953245359
native_ds_dynamic_quality_gate_02,native_ds,dynamic,47,1786447536.0720236,1786447536.1417377,2147935181,True,True,0.029,"2,3,4,5",-0.03043670852225077,-1.705104408827499,-4.085385099084537,0.011168544861077661,0.01245749920211253,0.01252455877276514
native_ds_dynamic_quality_gate_02,native_ds,dynamic,48,1786447537.8496256,1786447537.9260812,2147935221,True,True,0.029,"2,3,4,5",-0.011040054433735048,-1.705515227214457,-4.093888090728631,0.009321406489064257,0.01253950185075395,0.013065591383089855
native_ds_dynamic_quality_gate_02,native_ds,dynamic,49,1786447539.9788766,1786447540.058983,2147935269,True,True,0.029,"2,3,4,5",-0.00283279598019011,-1.7048406486398582,-4.088495426077271,0.010223354644394224,0.013051244757565778,0.01334937696780163
native_ds_dynamic_quality_gate_02,native_ds,dynamic,50,1786447542.520672,1786447542.582978,2147935327,True,True,0.029,"2,3,4,5",0.08143569005151369,-1.695920463450844,-4.092339070117556,0.011787914384586443,0.01614297224415761,0.01708612439140109
native_ds_dynamic_quality_gate_02,native_ds,dynamic,51,1786447545.3895078,1786447545.4809077,2147935391,True,True,0.029,"2,3,4,5",0.030484185708906028,-1.6981049103163133,-4.091678029112327,0.008929722181789257,0.012205145853440565,0.012801009580510711
native_ds_dynamic_quality_gate_02,native_ds,dynamic,52,1786447548.2444296,1786447548.3076305,2147935455,True,True,0.029,"2,3,4,5",-0.024011793771828424,-1.7125809507169665,-4.093715733551464,0.008852228575337896,0.011474545114064458,0.011763962308470845
native_ds_dynamic_quality_gate_02,native_ds,dynamic,53,1786447550.7807434,1786447550.8182333,2147935513,True,True,0.029,"2,3,4,5",0.04067578135619549,-1.703266008059332,-4.094564242088646,0.010440969146920333,0.014996564259318014,0.015452353800048817
native_ds_dynamic_quality_gate_02,native_ds,dynamic,54,1786447553.6928973,1786447553.7992907,2147935578,True,True,0.029,"2,3,4,5",0.017714487875887433,-1.699405243518425,-4.086012562854171,0.01365461864230495,0.019764387888096875,0.021224776388778784
native_ds_dynamic_quality_gate_02,native_ds,dynamic,55,1786447557.3243842,1786447557.40912,2147935660,True,True,0.029,"2,3,4,5",0.024545927318336914,-1.7045925572326794,-4.091603646229807,0.01585123793681467,0.018575777441735674,0.01895853049043732
native_ds_dynamic_quality_gate_02,native_ds,dynamic,56,1786447561.0827875,1786447561.1593263,2147935745,True,True,0.029,"2,3,4,5",0.06151566795976583,-1.6995476275773589,-4.100333630827928,0.009506487801831583,0.011667780760090611,0.011696506989869257
native_ds_dynamic_quality_gate_02,native_ds,dynamic,57,1786447564.3732028,1786447564.4462178,2147935819,True,True,0.029,"2,3,4,5",0.06151566795976583,-1.707547622966454,-4.100342220033857,0.009506487801831352,0.011667780760090299,0.011696506989868889
native_ds_dynamic_quality_gate_02,native_ds,dynamic,58,1786447567.472055,1786447567.5260694,2147935889,True,True,0.029,"2,3,4,5",0.007984328544311472,-1.7039520250437532,-4.095136745942068,0.00840901576981042,0.012050293178076151,0.012475106407211037
native_ds_dynamic_quality_gate_02,native_ds,dynamic,59,1786447570.6317956,1786447570.6836247,2147935959,True,True,0.029,"2,3,4,5",0.08076772576071406,-1.6999633384194375,-4.100836072224965,0.01044876672552835,0.012415017246931531,0.012484563726940777
native_ds_dynamic_quality_gate_02,native_ds,dynamic,60,1786447574.0417254,1786447574.0894876,2147936035,True,True,0.029,"2,3,4,5",0.014690964678477261,-1.7074025307214382,-4.088725306062509,0.00930763561807502,0.013571820235083843,0.014064958305039213
native_ds_dynamic_quality_gate_02,native_ds,dynamic,61,1786447577.0007925,1786447577.0396047,2147936102,True,True,0.029,"2,3,4,5",-0.02429543839509168,-1.7086042541315118,-4.093713683454548,0.009203022662945396,0.012841548793949968,0.013693005601327007
native_ds_dynamic_quality_gate_02,native_ds,dynamic,62,1786447580.1422367,1786447580.2145212,2147936173,True,True,0.029,"2,3,4,5",0.020027773048444893,-1.7049645424061368,-4.088794589070242,0.00963730470257482,0.013192895751522413,0.013645563644738535
native_ds_dynamic_quality_gate_02,native_ds,dynamic,63,1786447584.0502887,1786447584.1003728,2147936261,True,True,0.029,"2,3,4,5",0.030484185708906313,-1.7060990566407686,-4.102682283950488,0.008929722181789586,0.012205145853441207,0.012801009580511466
native_ds_dynamic_quality_gate_02,native_ds,dynamic,64,1786447588.332399,1786447588.4127872,2147936358,True,True,0.029,"2,3,4,5",0.06239580147645584,-1.7014749442773187,-4.100597232130489,0.00995085895175523,0.01405108291364355,0.014474070679236232
native_ds_dynamic_quality_gate_02,native_ds,dynamic,65,1786447592.7296953,1786447592.7971902,2147936456,True,True,0.029,"2,3,4,5",0.0556362506657705,-1.7040381266275402,-4.093261179618414,0.013433242083736068,0.01733478366079763,0.018015248247726517
native_ds_dynamic_quality_gate_02,native_ds,dynamic,66,1786447597.2943654,1786447597.333646,2147936559,True,True,0.029,"2,3,4,5",0.1483243374123598,-1.6943971372931572,-4.104460149258857,0.013806650113428293,0.019014168850221433,0.02030284660159985
native_ds_dynamic_quality_gate_02,native_ds,dynamic,67,1786447601.7724397,1786447601.852295,2147936660,True,True,0.029,"2,3,4,5",0.038639636792770604,-1.69943702897009,-4.08903498186005,0.010369588190859433,0.012481761384034949,0.012623168175460789
native_ds_dynamic_quality_gate_02,native_ds,dynamic,68,1786447606.1823866,1786447606.2344542,2147936759,True,True,0.029,"2,3,4,5",0.0016966239298898975,-1.7004688592239308,-4.091304502466197,0.006668663799646659,0.0076388129697717725,0.007657989919775466
native_ds_dynamic_quality_gate_02,native_ds,dynamic,69,1786447609.7877793,1786447609.841864,2147936840,True,True,0.029,"2,3,4,5",0.02536882260904802,-1.7025261996424161,-4.088863513972238,0.011077765197186243,0.01321427110828018,0.013656520264736845
