capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,71,1786051364.8088334,1786051364.8349104,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,72,1786051365.8591585,1786051365.8854706,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,73,1786051366.879698,1786051366.9059813,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,74,1786051367.9442923,1786051367.9688985,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,75,1786051368.9103506,1786051368.9938056,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,76,1786051369.941327,1786051370.018497,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,77,1786051370.9611802,1786051371.0454788,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,78,1786051371.9374814,1786051372.1023982,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,79,1786051372.9607706,1786051373.152708,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,80,1786051373.9875798,1786051374.1807332,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,81,1786051375.012138,1786051375.2359815,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,82,1786051376.0183318,1786051376.2658484,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,83,1786051376.9948647,1786051377.2969778,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,84,1786051377.9991412,1786051378.3853233,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,85,1786051379.0594077,1786051379.4177477,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,86,1786051380.089098,1786051380.4503996,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,87,1786051381.0675497,1786051381.5101259,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,88,1786051382.0812387,1786051382.5504735,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,89,1786051383.130347,1786051383.5959327,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,90,1786051384.1138217,1786051384.653565,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,91,1786051385.1478968,1786051385.69533,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,92,1786051386.1852598,1786051386.7589536,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,93,1786051387.1464295,1786051387.812835,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,94,1786051388.193253,1786051388.8738372,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,95,1786051389.2043302,1786051389.9071991,98,False,False,0.0,"2,3,4,5",0.0011429219314239751,-0.7499850588410907,-6.856961824834822,0.005549917769242342,0.006423398534635403,0.006428037347538895
