block,slot_id,initiator_id,received_at,x_m,y_m,truth_x_m,truth_y_m,error_m
flex_2,25874,4,1785085818.728414,1.5304085355915953,1.4746477481075042,1.5,1.5,0.0395906013195793
flex_2,25876,2,1785085818.7300029,1.5011739284385246,1.525988090194175,1.5,1.5,0.0260145909043242
flex_2,25878,4,1785085818.730089,1.5294239184053715,1.4973428091924736,1.5,1.5,0.029543656464858285
flex_2,25884,2,1785085818.730353,1.529765899928987,1.5304445231201123,1.5,1.5,0.042577902562168486
flex_2,25886,4,1785085818.763161,1.5513671300971124,1.487073599493648,1.5,1.5,0.05296861225730088
flex_2,25887,5,1785085818.7632055,1.5404351925958608,1.5181895824315792,1.5,1.5,0.04433808418616632
flex_2,25890,4,1785085818.7635603,1.6072053150184624,1.5964994631064298,1.5,1.5,0.14423982095120946
flex_2,25891,5,1785085818.7635965,1.6299159910112309,1.5332185315245404,1.5,1.5,0.13409562094668528
flex_2,25895,5,1785085818.7637086,1.5845842948204198,1.4782303910766272,1.5,1.5,0.0873408197977572
flex_2,25896,2,1785085818.7664323,1.556441469797815,1.426125993459117,1.5,1.5,0.09296778127577363
flex_2,25900,2,1785085818.7952433,1.5081845170021826,1.5416333350844393,1.5,1.5,0.04243018864926508
flex_2,25902,4,1785085818.7977474,1.5630405609208542,1.6525047509844282,1.5,1.5,0.1650206392971448
flex_2,25904,2,1785085818.797821,1.5338130729355621,1.4941357354058793,1.5,1.5,0.03431783065077835
flex_2,25906,4,1785085818.8290732,1.5729425012218605,1.638149924806065,1.5,1.5,0.15622423054194415
flex_2,25907,5,1785085818.8294675,1.5381685497580455,1.5642147006966782,1.5,1.5,0.07470184720739081
flex_2,25910,4,1785085818.8295908,1.4686093954215818,1.4832680751877465,1.5,1.5,0.035571440281797935
flex_2,25911,5,1785085818.8296921,1.6003994624635762,1.5482046524119093,1.5,1.5,0.11137208167726796
flex_2,25912,2,1785085818.8297527,1.4403611833267094,1.5870767777583494,1.5,1.5,0.10554218909501237
flex_2,25914,4,1785085818.8308809,1.5660466169677476,1.5525359673764965,1.5,1.5,0.08439302981330074
flex_2,25918,4,1785085818.8386717,1.4824562419834328,1.5130799889578102,1.5,1.5,0.021883088367054132
flex_2,25920,2,1785085818.8638358,1.4790739089492175,1.5087665061372453,1.5,1.5,0.02268816688320141
flex_2,25922,4,1785085818.8843226,1.5230299841446475,1.5388279230830564,1.5,1.5,0.045144078024104764
flex_2,25923,5,1785085818.8843226,1.502615673044138,1.5040110172260939,1.5,1.5,0.0047885284442981
flex_2,25926,4,1785085818.8946354,1.5347404581988962,1.4467359977589123,1.5,1.5,0.06359208575450133
flex_2,25927,5,1785085818.894668,1.5994944078705196,1.4802743610211375,1.5,1.5,0.10143095203452308
flex_2,25929,3,1785085818.9294243,1.5207736564300962,1.4876910517401027,1.5,1.5,0.024146532023056753
flex_2,25931,5,1785085818.9311078,1.6243412400222024,1.455968246048516,1.5,1.5,0.13190731339202907
flex_2,25932,2,1785085818.9311416,1.5072538553047694,1.4581659037169477,1.5,1.5,0.0424583328523651
flex_2,25934,4,1785085818.9312203,1.5133871107199244,1.5775370330278184,1.5,1.5,0.07868421839342704
flex_2,25936,2,1785085818.9312818,1.534336930482758,1.54101322696592,1.5,1.5,0.05348934081792214
flex_2,25938,4,1785085818.9318352,1.5765245849860485,1.5260822100099964,1.5,1.5,0.08084734866581911
flex_2,25939,5,1785085818.931878,1.5619325772099348,1.5048963569257543,1.5,1.5,0.062125827407036774
flex_2,25940,2,1785085818.9319186,1.5204933347452005,1.4868249634555435,1.5,1.5,0.024363053111763483
flex_2,25941,3,1785085818.9319794,1.4270542788148395,1.4209438503854175,1.5,1.5,0.10756836445306041
flex_2,25944,2,1785085818.9320695,1.607690740704991,1.4071712998594794,1.5,1.5,0.14217757630290467
flex_2,25945,3,1785085818.9321563,1.5631522279552401,1.560440375510474,1.5,1.5,0.08741420300819386
flex_2,25947,5,1785085818.9321563,1.5983096504772711,1.5000693974980641,1.5,1.5,0.09830967497136767
flex_2,25949,3,1785085818.9323354,1.4471872556876109,1.4564401511479232,1.5,1.5,0.06845908554619733
flex_2,25956,2,1785085818.9654486,1.4852853640058292,1.5371561250206678,1.5,1.5,0.0399637102756043
flex_2,25962,4,1785085818.9709496,1.5359432717814316,1.526935037263724,1.5,1.5,0.04491564336344368
flex_2,25964,2,1785085818.9710097,1.608422472199502,1.5093241091462,1.5,1.5,0.10882266073397592
flex_2,25966,4,1785085818.989414,1.5926371728475208,1.527796283367615,1.5,1.5,0.09671752251910821
flex_2,25967,5,1785085818.9958487,1.5436893118894595,1.5901116767025634,1.5,1.5,0.10014424722130456
flex_2,25968,2,1785085818.9958956,1.504353795058734,1.4712963619545534,1.5,1.5,0.02903195426521383
flex_2,25969,3,1785085819.0049798,1.612049023385158,1.5168405426617617,1.5,1.5,0.11330749100880455
flex_2,25970,4,1785085819.02677,1.516589719309998,1.5162931111280493,1.5,1.5,0.023252618283012436
flex_2,25971,5,1785085819.0500145,1.5863844870483585,1.5648083087542883,1.5,1.5,0.10799257606983544
flex_2,25972,2,1785085819.0830839,1.541062590214514,1.4731314224149472,1.5,1.5,0.04907195509218182
flex_2,25974,4,1785085819.0834043,1.4898203082213277,1.610087636774044,1.5,1.5,0.110557287843012
flex_2,25975,5,1785085819.0834455,1.5124778551539024,1.5612660313891673,1.5,1.5,0.06252378324621923
flex_2,25976,2,1785085819.0834827,1.4695682583864667,1.5007312680639868,1.5,1.5,0.030440526451003837
flex_2,25979,5,1785085819.0835795,1.526134948644051,1.5063808060304227,1.5,1.5,0.026902606309148935
flex_2,25980,2,1785085819.0840223,1.4674570591141158,1.4723319700927369,1.5,1.5,0.04271490232285869
flex_2,25982,4,1785085819.084172,1.6079765151512024,1.5144981468854382,1.5,1.5,0.10894550971614016
flex_2,25984,2,1785085819.084271,1.548517743259884,1.5289747064834922,1.5,1.5,0.05651110534077833
flex_2,25991,5,1785085819.0846453,1.5701929355330042,1.5206785952500517,1.5,1.5,0.07317549111728561
flex_2,25992,2,1785085819.0962312,1.612200498878518,1.5427977224627991,1.5,1.5,0.12008579015266993
flex_2,25993,3,1785085819.096517,1.5717951581902745,1.4964413061831103,1.5,1.5,0.07188330154666595
flex_2,25994,4,1785085819.1191025,1.4813501183945772,1.4938001075398621,1.5,1.5,0.019653415744179486
flex_2,25996,2,1785085819.1192052,1.5433433204671168,1.4790314915417517,1.5,1.5,0.04814895404968639
flex_2,26000,2,1785085819.1282854,1.5198542284531256,1.5013421334264037,1.5,1.5,0.019899540436984237
flex_2,26001,3,1785085819.1292822,1.5934591654119457,1.4407292962341358,1.5,1.5,0.11066901971373129
flex_2,26002,4,1785085819.1293483,1.3994245641207725,1.388814584712072,1.5,1.5,0.14992536434855042
flex_2,26003,5,1785085819.1293933,1.535917254379116,1.4669543923114432,1.5,1.5,0.048806365872088135
flex_2,26004,2,1785085819.1294384,1.551084365390666,1.5100965558909891,1.5,1.5,0.05207257270605082
flex_2,26005,3,1785085819.129529,1.556932030211431,1.4388177903999595,1.5,1.5,0.08357343379052083
flex_2,26012,2,1785085819.1303596,1.5370110816415892,1.4462487293237232,1.5,1.5,0.06526116198471152
flex_2,26010,4,1785085819.1303596,1.5702611600991636,1.5804085865947333,1.5,1.5,0.10678095062623773
flex_2,26011,5,1785085819.1303596,1.6121819267921735,1.520436241573462,1.5,1.5,0.11402817488872423
flex_2,26016,2,1785085819.1307259,1.5583173798748768,1.3831640874835933,1.5,1.5,0.13058157316027452
flex_2,26014,4,1785085819.1305923,1.5645184367091687,1.567763835219921,1.5,1.5,0.0935658379917992
flex_2,26018,4,1785085819.139889,1.5104304598082963,1.520041302538679,1.5,1.5,0.022593102913485433
flex_2,26023,5,1785085819.1630225,1.6001656483049962,1.5660912767719855,1.5,1.5,0.12000505808386315
flex_2,26026,4,1785085819.1631382,1.6057284045003544,1.541841722590248,1.5,1.5,0.11370675119582756
flex_2,26028,2,1785085819.194193,1.5151298928992283,1.4795559604836164,1.5,1.5,0.025433686537534698
flex_2,26029,3,1785085819.1948068,1.56264670316668,1.5931060003151376,1.5,1.5,0.11222003703588997
flex_2,26030,4,1785085819.194864,1.506631409758195,1.5542168518854131,1.5,1.5,0.05462089914809084
flex_2,26035,5,1785085819.196098,1.5584211109333617,1.5102385583174003,1.5,1.5,0.059311502081020984
flex_2,26038,4,1785085819.196189,1.5458186017127333,1.4690039023166714,1.5,1.5,0.05531819171397901
flex_2,26042,4,1785085819.2252471,1.5717792239886124,1.5344554046959422,1.5,1.5,0.0796205495407344
flex_2,26044,2,1785085819.225371,1.5442782715973078,1.5035841971227828,1.5,1.5,0.044423099899263206
flex_2,26046,4,1785085819.2254326,1.5246119373695048,1.4157864903963973,1.5,1.5,0.08773632463715653
flex_2,26048,2,1785085819.2254844,1.5363639683789578,1.5129509205380296,1.5,1.5,0.038601354108997295
flex_2,26052,2,1785085819.2361488,1.6158905896698799,1.5391699650868884,1.5,1.5,0.12233116912275678
flex_2,26053,3,1785085819.2370057,1.642648776145787,1.544274314625336,1.5,1.5,0.14936160239979387
flex_2,26055,5,1785085819.2645779,1.5749727559318951,1.4635545322731076,1.5,1.5,0.0833617793107577
flex_2,26058,4,1785085819.2647796,1.4782469488625358,1.5370273512892552,1.5,1.5,0.04294438237170302
flex_2,26059,5,1785085819.2656848,1.6103090147411685,1.4767860088786164,1.5,1.5,0.11272518847600568
flex_2,26062,4,1785085819.2711644,1.5294962822470684,1.5069588000912908,1.5,1.5,0.03030603182716715
flex_2,26064,2,1785085819.2712831,1.5257036485225732,1.4889952626854368,1.5,1.5,0.027960361062306056
flex_2,26070,4,1785085819.342239,1.5421095126473647,1.5685115573044024,1.5,1.5,0.08041793667878444
flex_2,26071,5,1785085819.342273,1.5616274894715159,1.5060797576912437,1.5,1.5,0.06192665752441379
flex_2,26072,2,1785085819.34231,1.6149754702517096,1.4735566271784748,1.5,1.5,0.11797716188220474
flex_2,26073,3,1785085819.3423421,1.5173299325103193,1.5007125359451092,1.5,1.5,0.017344574606639844
flex_2,26074,4,1785085819.3423896,1.51773557322373,1.5291584268155003,1.5,1.5,0.03412864503506077
flex_2,26075,5,1785085819.3424213,1.5218769542915662,1.4710558459102299,1.5,1.5,0.03628174727115047
flex_2,26076,2,1785085819.3424518,1.5770723243083424,1.4466371364781057,1.5,1.5,0.09374293774757986
flex_2,26077,3,1785085819.3424964,1.605789167376935,1.5428182441384746,1.5,1.5,0.11412602667843631
flex_2,26078,4,1785085819.3425267,1.552257511018664,1.512784493670469,1.5,1.5,0.053798612772784936
flex_2,26079,5,1785085819.3425565,1.5694053435789412,1.497012858366024,1.5,1.5,0.06946959574124721
flex_2,26080,2,1785085819.3516603,1.4805284459380876,1.4735842518986304,1.5,1.5,0.032816659874840816
flex_2,26084,2,1785085819.3612711,1.6729273806212677,1.3584800273796673,1.5,1.5,0.22345420474672767
flex_2,26081,3,1785085819.3612711,1.4516440976547424,1.370804945391899,1.5,1.5,0.1379480171180953
flex_2,26082,4,1785085819.3612711,1.545411263850132,1.500291008768367,1.5,1.5,0.045412196275555504
flex_2,26083,5,1785085819.3612711,1.6104509228987953,1.4625463864397066,1.5,1.5,0.11662838221427674
flex_2,26088,2,1785085819.3764133,1.4980645238319725,1.5207635097951446,1.5,1.5,0.02085352265230192
flex_2,26085,3,1785085819.3764133,1.6779349296121522,1.5201907394129255,1.5,1.5,0.1790768135022572
flex_2,26086,4,1785085819.3764133,1.5180645552969607,1.5256267186457093,1.5,1.5,0.03135373768186652
flex_2,26087,5,1785085819.3764133,1.6906271636928476,1.5033684509537577,1.5,1.5,0.1906569222436143
flex_2,26094,4,1785085819.3782291,1.475509836965046,1.5216245463226223,1.5,1.5,0.03267092115533126
flex_2,26095,5,1785085819.378273,1.52991059021264,1.5194491687592986,1.5,1.5,0.035677914349022004
flex_2,26098,4,1785085819.3856246,1.4874941814750877,1.505356622462191,1.5,1.5,0.013604738188605057
flex_2,26100,2,1785085819.3856995,1.5923738250402852,1.459296204448617,1.5,1.5,0.1009441554764911
flex_2,26101,3,1785085819.3857362,1.5206317314726805,1.4498638714331802,1.5,1.5,0.05421530901165722
flex_2,26102,4,1785085819.3860698,1.573857849711679,1.571762533339673,1.5,1.5,0.10297981916550761
flex_2,26106,4,1785085819.4501247,1.5407929926767268,1.5224676321849617,1.5,1.5,0.04657105053058403
flex_2,26107,5,1785085819.450169,1.5618646755120116,1.5535085580280537,1.5,1.5,0.08179488895064331
flex_2,26108,2,1785085819.450215,1.4971194198386664,1.4964389581504554,1.5,1.5,0.004580257756947446
flex_2,26109,3,1785085819.450215,1.536758084835959,1.492045499409827,1.5,1.5,0.03760892022441781
flex_2,26112,2,1785085819.4503,1.5677448915152228,1.3782553682625958,1.5,1.5,0.13932381592278284
flex_2,26111,5,1785085819.4503,1.4353056448587034,1.558484654160473,1.5,1.5,0.08721132013344574
flex_2,26115,5,1785085819.4504244,1.5596728192459686,1.4973190694568324,1.5,1.5,0.05973301219040712
flex_2,26116,2,1785085819.4504561,1.5578741307667103,1.5340616106844043,1.5,1.5,0.0671536174335993
flex_2,26118,4,1785085819.45052,1.528566105961695,1.5309334414922557,1.5,1.5,0.042105821597133095
flex_2,26119,5,1785085819.4505515,1.558478790510133,1.526846468458045,1.5,1.5,0.06434673113839441
flex_2,26120,2,1785085819.451541,1.535919239721202,1.5373657500111337,1.5,1.5,0.051830406674496766
flex_2,26121,3,1785085819.451568,1.646749832209961,1.5067348331727528,1.5,1.5,0.14690429276068317
flex_2,26126,4,1785085819.486203,1.5388074964139968,1.5195000920874187,1.5,1.5,0.04343127179049889
flex_2,26127,5,1785085819.4862537,1.543518122231849,1.5028043885949784,1.5,1.5,0.0436083886193677
flex_2,26130,4,1785085819.4863627,1.4669411538756194,1.4042266043482674,1.5,1.5,0.10131846140629448
flex_2,26131,5,1785085819.4863923,1.5800256832652,1.4543942814996218,1.5,1.5,0.09210858560415444
flex_2,26132,2,1785085819.4864187,1.5557561572445417,1.39352756228536,1.5,1.5,0.12018789066946785
flex_2,26133,3,1785085819.4864552,1.506170518183688,1.4198485879140323,1.5,1.5,0.08038858223671957
flex_2,26134,4,1785085819.5214694,1.5017795006054224,1.4677304494791394,1.5,1.5,0.03231857845300549
flex_2,26136,2,1785085819.521543,1.4602394397418628,1.5283217207114757,1.5,1.5,0.0488162064902609
flex_2,26138,4,1785085819.521624,1.482241967563544,1.5342387468449865,1.5,1.5,0.038569930017168734
flex_2,26139,5,1785085819.5216534,1.5162367097281793,1.5315311657304727,1.5,1.5,0.0354661127714849
flex_2,26140,2,1785085819.5216806,1.50475226714667,1.4693077406042299,1.5,1.5,0.031057991400774122
flex_2,26142,4,1785085819.5217388,1.5516693617427062,1.543418797623669,1.5,1.5,0.06749010986791888
flex_2,26143,5,1785085819.5317616,1.5445609488173866,1.5166395214385582,1.5,1.5,0.04756628883158728
flex_2,26144,2,1785085819.5318537,1.553248112651625,1.4883634023648153,1.5,1.5,0.054504787913387406
flex_2,26145,3,1785085819.5319002,1.5799433005601111,1.4711800993555797,1.5,1.5,0.0849795150468542
flex_2,26148,2,1785085819.533041,1.5409036140429346,1.4943090236819285,1.5,1.5,0.04129761316621349
flex_2,26150,4,1785085819.5332966,1.5153269827585254,1.5473773645193034,1.5,1.5,0.04979488999159537
flex_2,26151,5,1785085819.5333354,1.5071003215619652,1.57576198521784,1.5,1.5,0.07609397460003982
flex_2,26155,5,1785085819.5596645,1.7435581851828297,1.4107252750344927,1.5,1.5,0.25940425225354447
flex_2,26156,2,1785085819.559852,1.426839975597762,1.5264316174419548,1.5,1.5,0.07778829970589338
flex_2,26159,5,1785085819.5599484,1.6122478574458918,1.458010893156486,1.5,1.5,0.11984434319027867
flex_2,26160,2,1785085819.5599797,1.5747320650091063,1.4881217777915972,1.5,1.5,0.07567016389144067
flex_2,26162,4,1785085819.597781,1.5471818657583287,1.4201287825226658,1.5,1.5,0.0927660489497562
flex_2,26164,2,1785085819.5994115,1.6012490967433524,1.4619240195364367,1.5,1.5,0.1081718996764242
flex_2,26165,3,1785085819.599486,1.484028109996331,1.5020112911745809,1.5,1.5,0.0160980297700758
flex_2,26166,4,1785085819.5995214,1.5845155354119893,1.5653608418839182,1.5,1.5,0.10684060734453814
flex_2,26171,5,1785085819.607337,1.5182299304589486,1.5257516183341004,1.5,1.5,0.03155116814577996
flex_2,26172,2,1785085819.607435,1.5812159433936839,1.5401563970919212,1.5,1.5,0.09060113514040606
flex_2,26173,3,1785085819.6077056,1.529077646882201,1.477272803042197,1.5,1.5,0.036905758761536595
flex_2,26174,4,1785085819.607765,1.5269148215951458,1.497998065627337,1.5,1.5,0.026989171212376567
flex_2,26175,5,1785085819.607802,1.5977656784741399,1.5762983188302846,1.5,1.5,0.12401435942598202
flex_2,26176,2,1785085819.6078331,1.5566036057940336,1.5352397903152106,1.5,1.5,0.06667691512319959
flex_2,26180,2,1785085819.6427016,1.4820883189162173,1.4807303608004818,1.5,1.5,0.026308692748343604
flex_2,26181,3,1785085819.6428342,1.65904231325701,1.4858932004999956,1.5,1.5,0.15966671286863215
flex_2,26182,4,1785085819.6428878,1.5362792537164645,1.4942974983381347,1.5,1.5,0.03672468890851461
flex_2,26183,5,1785085819.6429365,1.6507871482504348,1.4602285077347352,1.5,1.5,0.1559440145517122
flex_2,26184,2,1785085819.6429815,1.4776960933363752,1.5172355737952046,1.5,1.5,0.02818739534809184
flex_2,26185,3,1785085819.6430454,1.5893923018739957,1.5512087240128971,1.5,1.5,0.10302095441880085
flex_2,26186,4,1785085819.6430888,1.5162307261115189,1.4808510987103318,1.5,1.5,0.025102129206674803
flex_2,26187,5,1785085819.6431262,1.5513941100726578,1.5430931958150746,1.5,1.5,0.06706994912564669
flex_2,26188,2,1785085819.6447053,1.4482634198269984,1.4521306103836067,1.5,1.5,0.07048512034637872
flex_2,26189,3,1785085819.6508973,1.572105721765432,1.4380992617093111,1.5,1.5,0.09503123966489253
flex_2,26191,5,1785085819.6691628,1.5324364227492604,1.5130146724044946,1.5,1.5,0.03495001027989907
flex_2,26195,5,1785085819.678828,1.4999107574988106,1.5651126923850338,1.5,1.5,0.06511275354223671
flex_2,26198,4,1785085819.686573,1.5005346686121424,1.5154723808006054,1.5,1.5,0.015481616135395993
flex_2,26199,5,1785085819.7010124,1.6308574936390958,1.5072535082030438,1.5,1.5,0.13105837257786176
flex_2,26200,2,1785085819.701146,1.584654213300635,1.476674987093814,1.5,1.5,0.08780883814641405
flex_2,26206,4,1785085819.7027464,1.5819514476206091,1.5613055711341368,1.5,1.5,0.10234457884615164
flex_2,26207,5,1785085819.704357,1.57941498413135,1.4390250571506684,1.5,1.5,0.10012334073562386
flex_2,26208,2,1785085819.7370744,1.4912200168110832,1.4925865717933708,1.5,1.5,0.011491171505660628
flex_2,26212,2,1785085819.7411165,1.5596709634598742,1.5223756720773682,1.5,1.5,0.06372828713486312
flex_2,26214,4,1785085819.7413497,1.426228904960706,1.5074802165937222,1.5,1.5,0.07414936347390683
flex_2,26215,5,1785085819.7413864,1.568573182360845,1.5942646479592921,1.5,1.5,0.11656802818089955
flex_2,26216,2,1785085819.741424,1.5260236225409596,1.538773654748137,1.5,1.5,0.046697165146099236
flex_2,26217,3,1785085819.7414782,1.5129819502009174,1.5305543594397624,1.5,1.5,0.03319789017081199
flex_2,26218,4,1785085819.7415214,1.6374626802718508,1.611707016787033,1.5,1.5,0.17712833219725066
flex_2,26226,4,1785085819.7795303,1.5415944371619168,1.4957021252760994,1.5,1.5,0.04181589326989188
flex_2,26231,5,1785085819.7874098,1.5697672589809204,1.5440000185042029,1.5,1.5,0.08248316224588514
flex_2,26232,2,1785085819.787503,1.513841126090154,1.4891940666168362,1.5,1.5,0.017559754204570135
flex_2,26233,3,1785085819.7876046,1.6522203184556334,1.6457811916070508,1.5,1.5,0.2107680743782277
flex_2,26234,4,1785085819.7876523,1.547577092745496,1.4869420026393008,1.5,1.5,0.049336508279220065
flex_2,26242,4,1785085819.8148808,1.617994789809977,1.6023527383575658,1.5,1.5,0.15620132352702054
flex_2,26243,5,1785085819.8171995,1.5498306965459543,1.5204159696375286,1.5,1.5,0.053850813684618255
flex_2,26244,2,1785085819.8490589,1.5306866199564482,1.4072858431994872,1.5,1.5,0.0976605525049984
flex_2,26247,5,1785085819.8492868,1.6485539449032065,1.4353201783349752,1.5,1.5,0.1620239299514869
flex_2,26250,4,1785085819.8494322,1.6295644949683004,1.5547672186636634,1.5,1.5,0.1406641624456786
flex_2,26251,5,1785085819.8494859,1.5645090478803743,1.4814709061594986,1.5,1.5,0.06711739399725324
flex_2,26252,2,1785085819.8495257,1.5602340404834345,1.4983255578211154,1.5,1.5,0.06025730984345762
flex_2,26254,4,1785085819.849616,1.5235886486509627,1.513108071122227,1.5,1.5,0.02698603108506179
flex_2,26255,5,1785085819.84966,1.5311205422426721,1.4938803484702228,1.5,1.5,0.03171653014318946
flex_2,26256,2,1785085819.8496935,1.495760708556853,1.4621710955769158,1.5,1.5,0.03806570112044145
flex_2,26269,3,1785085819.8914306,1.5390284135047396,1.5099778850812267,1.5,1.5,0.04028368467991859
flex_2,26278,4,1785085819.926852,1.5506891923687276,1.581147456353124,1.5,1.5,0.09567812652626535
flex_2,26280,2,1785085819.9349868,1.5397165186668593,1.4842086418079696,1.5,1.5,0.04274071651907569
flex_2,26281,3,1785085819.9350963,1.6651906565027927,1.571954065654456,1.5,1.5,0.1801814101399737
flex_2,26282,4,1785085819.9351344,1.546970700732048,1.474022711682039,1.5,1.5,0.05367556460452071
flex_2,26283,5,1785085819.9351683,1.5587655599378865,1.5082583413078554,1.5,1.5,0.059342996519979985
flex_2,26286,4,1785085819.9367266,1.4582608302077735,1.3183585064552579,1.5,1.5,0.18637540200388275
flex_2,26292,2,1785085819.961153,1.5962729914929261,1.5270902171272367,1.5,1.5,0.10001184307369729
flex_2,26294,4,1785085819.9612303,1.511934675987729,1.4464964215523244,1.5,1.5,0.05481851327461056
flex_2,26295,5,1785085819.9669702,1.4904519944675927,1.7284253800618066,1.5,1.5,0.22862484262657823
flex_2,26296,2,1785085819.9670513,1.4372921434859653,1.6463789812526892,1.5,1.5,0.15924534976306184
flex_2,26299,5,1785085820.0116248,1.6049947323931866,1.445400095689623,1.5,1.5,0.11834290591758848
flex_2,26300,2,1785085820.0142725,1.597268728284615,1.3909719635526203,1.5,1.5,0.14611063696280777
flex_2,26301,3,1785085820.0143378,1.6087157359772077,1.539299634609092,1.5,1.5,0.11560091924147523
flex_2,26303,5,1785085820.0143945,1.615579784084439,1.513600810529345,1.5,1.5,0.1163772681242376
flex_2,26308,2,1785085820.0149803,1.5797053990268597,1.480349434274572,1.5,1.5,0.08209199332066612
flex_2,26310,4,1785085820.0162861,1.5581488129278562,1.5425948195024863,1.5,1.5,0.0720805319997585
flex_2,26311,5,1785085820.0524049,1.6268035427148997,1.4577207124727616,1.5,1.5,0.13366628819137713
flex_2,26315,5,1785085820.1438222,1.438597480186025,1.6046279756331647,1.5,1.5,0.12131480834836156
flex_2,26316,2,1785085820.1438751,1.5385814642831188,1.4894936900549174,1.5,1.5,0.03998639687308316
flex_2,26318,4,1785085820.1439862,1.5897444959952525,1.4792689257549518,1.5,1.5,0.09210782811898012
flex_2,26319,5,1785085820.1440225,1.5502728451296346,1.4388215056824567,1.5,1.5,0.07918438687260199
flex_2,26320,2,1785085820.1440578,1.526499584808789,1.4721332169148988,1.5,1.5,0.03845498140098732
flex_2,26321,3,1785085820.1441085,1.5395405486236455,1.4505369945236681,1.5,1.5,0.06332490739204055
flex_2,26322,4,1785085820.144147,1.6013558709111773,1.683450407244715,1.5,1.5,0.2095878443193092
flex_2,26324,2,1785085820.1442454,1.4746235133934784,1.5297084068908524,1.5,1.5,0.039071159599932744
flex_2,26325,3,1785085820.144265,1.4862694260662093,1.4625125443144704,1.5,1.5,0.03992290062515295
flex_2,26328,2,1785085820.1443555,1.556281882574069,1.5050367503925897,1.5,1.5,0.05650680632099588
flex_2,26336,2,1785085820.1445806,1.4793283438791278,1.5052860178765133,1.5,1.5,0.02133680744090855
flex_2,26338,4,1785085820.144647,1.5105548471105414,1.4916084543518884,1.5,1.5,0.013484169825808563
flex_2,26339,5,1785085820.144677,1.5341172780866563,1.4685094383745323,1.5,1.5,0.04642891486487293
flex_2,26340,2,1785085820.1447062,1.5110234133459437,1.5284381058924883,1.5,1.5,0.03049986079554966
flex_2,26342,4,1785085820.1456165,1.5235081819772383,1.5205772145115175,1.5,1.5,0.031241900981341643
flex_2,26344,2,1785085820.1457477,1.5611363799641698,1.4947437568640372,1.5,1.5,0.06136191854096231
flex_2,26347,5,1785085820.1458347,1.588571182915934,1.6190679351174493,1.5,1.5,0.1483982062434076
flex_2,26348,2,1785085820.1458778,1.4993966775948455,1.5204499578360864,1.5,1.5,0.0204588556234769
flex_2,26349,3,1785085820.145987,1.5506240338936563,1.4803818572626077,1.5,1.5,0.05429239663277687
flex_2,26350,4,1785085820.1460395,1.6158156400909531,1.5826129629998233,1.5,1.5,0.14226090167466032
flex_2,26351,5,1785085820.1460822,1.5241127067194928,1.4442575457947215,1.5,1.5,0.060734206392837976
flex_2,26352,2,1785085820.146127,1.5991137767317292,1.4470298874291392,1.5,1.5,0.11238048568945022
flex_2,26353,3,1785085820.1461916,1.611671404206167,1.5090730312108245,1.5,1.5,0.11203937884837518
flex_2,26354,4,1785085820.1462307,1.5281022990327189,1.6124336784019475,1.5,1.5,0.11589249867837396
flex_2,26355,5,1785085820.1462698,1.5222825970297078,1.4977923640418336,1.5,1.5,0.022391690130763524
flex_2,26356,2,1785085820.1729224,1.5582588362496388,1.666206472303896,1.5,1.5,0.1761212180200557
flex_2,26358,4,1785085820.1853828,1.4598779331235003,1.496707998986303,1.5,1.5,0.04025689408184011
flex_2,26359,5,1785085820.1853828,1.5759755277835683,1.5539582805434895,1.5,1.5,0.0931867847991424
flex_2,26363,5,1785085820.1855972,1.4333972689942154,1.5668813381481232,1.5,1.5,0.09438769607270066
flex_2,26364,2,1785085820.1871738,1.515033627137714,1.4937513505626143,1.5,1.5,0.016280527163060565
flex_2,26365,3,1785085820.1872299,1.5130537413841478,1.4120198097355818,1.5,1.5,0.08894331927181172
flex_2,26368,2,1785085820.2734454,1.639623547028643,1.546472932771345,1.5,1.5,0.14715457303539586
flex_2,26369,3,1785085820.2735124,1.597321741686471,1.47343654313333,1.5,1.5,0.10088180532482358
flex_2,26370,4,1785085820.2735572,1.5397871493725177,1.5417458268787054,1.5,1.5,0.057669153947130875
flex_2,26371,5,1785085820.273595,1.6031001143501518,1.455204916977871,1.5,1.5,0.11241100053808704
flex_2,26372,2,1785085820.2736325,1.5882604678111139,1.537361772909186,1.5,1.5,0.09584264318743639
flex_2,26374,4,1785085820.273711,1.4641459789851416,1.5575617467835412,1.5,1.5,0.0678149357863474
flex_2,26375,5,1785085820.2737482,1.6188754741594842,1.4712839935687636,1.5,1.5,0.12229467438118882
flex_2,26376,2,1785085820.2737856,1.5225356776036791,1.5302728189722343,1.5,1.5,0.037739903730436786
flex_2,26378,4,1785085820.273861,1.525748739001561,1.495041397691208,1.5,1.5,0.02622184770429541
flex_2,26379,5,1785085820.2738943,1.570238220742674,1.5245419367829738,1.5,1.5,0.07440238110541943
flex_2,26380,2,1785085820.284203,1.623262355596628,1.50513507911421,1.5,1.5,0.12336927228746525
flex_2,26384,2,1785085820.2844722,1.5227212832706447,1.6021386312631107,1.5,1.5,0.10463535114752844
flex_2,26382,4,1785085820.2844722,1.558390632419727,1.4430560641304477,1.5,1.5,0.08156027088412196
flex_2,26388,2,1785085820.2852237,1.4855614908327421,1.4896374917586526,1.5,1.5,0.017772229011156222
