role,capture_id,protocol,motion,gps_time,uwb_time,delta_ms,uwb_east_m,uwb_north_m,rtk_east_m,rtk_north_m,error_east_m,error_north_m,error_m,gps_fix_age_ms,gps_speed_mps,position_sigma_m,position_rms_m,geometry_version,alignment_version,alignment_exact_version,alignment_age_s,debiased_error_m
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447849.479505,1786447849.4797096,0.20456314086914062,0.40668783331682956,-0.04441048529370306,0.24109299140681295,0.0015556860625114688,0.1655948419100166,-0.04596617135621453,0.17185616246254387,nan,0.0,0.306,0.306,2147504067,2147504180,False,0.9681301116943359,0.21531828661839675
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447849.641777,1786447849.662096,20.318984985351562,0.21643757265870756,0.08121132141005738,0.23830164047260363,0.0015556850878575695,-0.021864067813896076,0.07965563632219981,0.08260180300250838,nan,0.0,0.285,0.285,2147504087,2147504180,False,0.7857437133789062,0.010342317569429748
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447849.7272701,1786447849.662096,-65.17410278320312,0.21643757265870756,0.08121132141005738,0.24324631953598008,0.0035558486737828077,-0.026808746877272527,0.07765547273627457,0.08215279274025901,nan,0.0,0.285,0.285,2147504087,2147504180,False,0.7857437133789062,0.01398083125352936
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447849.8770413,1786447849.882247,5.205631256103516,0.15022088272017653,0.190079819946523,0.2436450837662325,0.004889289738614314,-0.09342420104605598,0.1851905302079087,0.20742134369389337,nan,0.0,0.314,0.314,2147504115,2147504180,False,0.5655927658081055,0.1372226079122946
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447849.9832876,1786447850.001008,17.720460891723633,0.4135923388745093,0.0036033439954090696,0.2438045896643341,0.004111449647939719,0.1697877492101752,-0.0005081056525306493,0.1697885094852166,nan,0.0,0.322,0.322,2147504131,2147504180,False,0.44683170318603516,0.19764924876731282
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.1003902,1786447850.060797,-39.59321975708008,0.3824969196120951,0.05154158448141999,0.2434058252107565,0.0055560109294010285,0.1390910944013386,0.04598557355201896,0.1464957525550493,nan,0.0,0.343,0.343,2147504139,2147504180,False,0.387042760848999,0.1549856719183023
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.2419207,1786447850.2198503,-22.07040786743164,0.2804414243979776,0.07933863282474718,0.24388434223879257,0.0060004911191583465,0.03655708215918502,0.07333814170558883,0.08194451345161817,nan,0.0,0.34,0.34,2147504159,2147504180,False,0.22798943519592285,0.049950831071343536
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.405226,1786447850.4056175,0.3914833068847656,0.11436815319138738,0.11600835590445424,0.24500088328141073,0.005000410336313127,-0.13063273009002335,0.11100794556814111,0.17142833531838392,nan,0.0,0.217,0.217,2147504175,2147504180,False,0.04222226142883301,0.1230262912230802
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.4904516,1786447850.4913797,0.9281635284423828,0.10726472973081158,0.16799432877348597,0.24627692970674475,0.007111692992819302,-0.13901219997593317,0.16088263578066667,0.21262082268179539,nan,0.0,0.164,0.164,2147504187,2147504180,False,0.043540000915527344,0.1528957493683639
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.9027107,1786447850.9121773,9.46664810180664,0.1903063382816792,0.14715947217967873,0.24460211858359376,0.004444808978618001,-0.054295780301914565,0.14271466320106074,0.15269416115616855,nan,0.0,0.276,0.276,2147504207,2147504180,False,0.4643375873565674,0.08020535830194751
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.938845,1786447850.9420774,3.2324790954589844,0.14632432794335637,0.1380719661081713,0.24882902202812013,0.0063338525361186365,-0.10250469408476376,0.13173811357205267,0.1669195700837204,nan,0.0,0.119,0.119,2147504224,2147504180,False,0.49423766136169434,0.10633314864062239
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.9574614,1786447850.9561524,-1.3089179992675781,0.11450739572341417,0.0460084943937531,0.24827075178779798,0.004889289600318425,-0.1337633560643838,0.04111920479343467,0.1399407890089646,nan,0.0,0.187,0.187,2147504235,2147504180,False,0.5083127021789551,0.12470858004392431
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447850.9876592,1786447850.9798841,-7.775068283081055,0.16940384960088783,0.09811779636257967,0.24866951628570563,0.0052226509465305715,-0.0792656666848178,0.0928951454160491,0.12211696834124872,nan,0.0,0.324,0.324,2147504247,2147504180,False,0.5320444107055664,0.06860658218223199
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.1250277,1786447851.1012037,-23.823976516723633,0.2183440772875096,0.1282152067824427,0.24747322253922688,0.0060004914303902895,-0.02912914525171728,0.1222147153520524,0.1256381460850121,nan,0.0,0.251,0.251,2147504267,2147504180,False,0.6533639430999756,0.050980999662928454
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.230551,1786447851.199776,-30.775070190429688,0.25042755949733175,0.08627894360494803,0.2477922342493215,0.00444480982897201,0.002635325248010245,0.08183413377597602,0.08187655580217783,nan,0.0,0.272,0.272,2147504279,2147504180,False,0.7519361972808838,0.017962975243431423
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.3626883,1786447851.3790274,16.33906364440918,0.07131453042960367,0.14292276778890844,0.2497860571882795,0.0024446482628109056,-0.17847152675867584,0.14047811952609754,0.2271259296715399,nan,0.0,0.21,0.21,2147504303,2147504180,False,0.931187629699707,0.1780656139907879
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.4741046,1786447851.4906428,16.538143157958984,0.13226666944937637,0.16704406022762885,0.24723396445593723,0.003000248326902044,-0.11496729500656086,0.1640438119007268,0.20031937286255325,nan,0.0,0.151,0.151,2147504316,2147504180,False,1.0428030490875244,0.13592377838147404
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.595399,1786447851.6394475,44.04854774475098,0.1722108932998232,0.19512357199306685,0.2481909989974778,0.006000491830350813,-0.07598010569765459,0.18912308016271603,0.20381490601047775,nan,0.0,0.28,0.28,2147504335,2147504180,False,1.1916077136993408,0.13127961219292736
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.7214854,1786447851.7794755,57.990074157714844,0.2123281757257891,0.13620325588092008,0.2506633384034901,0.005222650650907643,-0.038335162677700985,0.13098060523001243,0.13647528583573715,nan,0.0,0.273,0.273,2147504351,2147504180,False,1.3316357135772705,0.062454318716105885
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.8599236,1786447851.8485188,-11.404752731323242,0.12332636262601215,0.13702621696892425,0.25058358528786673,0.006333852533509085,-0.12725722266185457,0.13069236443541515,0.18241407522811445,nan,0.0,0.134,0.134,2147504360,2147504180,False,1.400679111480713,0.12732123915642443
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447851.9802773,1786447851.9988065,18.529176712036133,0.1464794839076149,0.06007212042481935,0.25225839651735765,0.0030002484324091333,-0.10577891260974276,0.05707187199241022,0.12019308185423008,nan,0.0,0.214,0.214,2147504379,2147504180,False,1.550966739654541,0.09387526035950733
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447852.1017728,1786447852.1013997,-0.3731250762939453,0.44429159483852354,0.01128883426699101,0.25098235009778713,0.007111693362554919,0.1933092447407364,0.004177140904436091,0.19335437054374913,nan,0.0,0.342,0.342,2147504391,2147504591,False,1.599966287612915,0.218087570078195
validation,flextdoa_dynamic_final_01,flextdoa,dynamic,1786447852.2210684,1786447852.2202055,-0.8628368377685547,0.3162778777949682,0.020091575243098347,0.24962655108019013,0.006111611894909302,0.06665132671477805,0.013979963348189045,0.06810167933360231,nan,0.051,0.36,0.36,2147504407,2147504591,False,1.4811604022979736,0.09988117012364545
